,Unnamed: 0,Date,Title,Link,Headline,Article,Source
1066,606,2022-03-25 00:00:00,ISA Assembly approves dividends and announces statutory changes to the Board of Directors,https://www.larepublica.co/redirect/post/3330110,"The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million","The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million RELATED ARTICLEThese are the six possible candidates who are being considered to occupy the presidency of ISAThe General Assembly of Shareholders of ISA, held this March 25 in Medellín, approved for 2022 the distribution of an ordinary dividend of $749 per share for the 1,107,677,894 ordinary shares in circulation of the energy company",La República
1067,606,2022-03-25 00:00:00,ISA Assembly approves dividends and announces statutory changes to the Board of Directors,https://www.larepublica.co/redirect/post/3330110,"The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million","The above would represent 50% of the net profit achieved ($1.7 billion), an amount consistent with the new dividend distribution policy that was created this year, which establishes a payment of between 40% and 50% of the profit allowing, In this way, achieve a balance between attractive remuneration for its shareholders and sustainable growth in the future, framed in a healthy financing strategy.",La República
1068,606,2022-03-25 00:00:00,ISA Assembly approves dividends and announces statutory changes to the Board of Directors,https://www.larepublica.co/redirect/post/3330110,"The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million",Dividends will be paid in two installments,La República
1069,606,2022-03-25 00:00:00,ISA Assembly approves dividends and announces statutory changes to the Board of Directors,https://www.larepublica.co/redirect/post/3330110,"The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million","In the same way, it was agreed to constitute an occasional reserve for the strengthening of assets in the amount of $829,308 million, in order to meet the investment commitments already acquired and maintain the financial solidity of the company.",La República
1070,606,2022-03-25 00:00:00,ISA Assembly approves dividends and announces statutory changes to the Board of Directors,https://www.larepublica.co/redirect/post/3330110,"The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million","The Assembly also approved the reform of the company's bylaws with the objective of incorporating new good corporate governance practices that continue to increase standards, allow us to continue honoring the commitments to stakeholders and reflect the reality of ISA, now as part of Grupo Ecopetrol",La República
1071,606,2022-03-25 00:00:00,ISA Assembly approves dividends and announces statutory changes to the Board of Directors,https://www.larepublica.co/redirect/post/3330110,"The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million","Among the substantial changes in the statute, the extension of the period of the Board of Directors from one to two years stands out. Furthermore, in future Board of Directors elections, a number of at least three members of those elected in the previous period and of which at least two will be independent members",La República
1072,606,2022-03-25 00:00:00,ISA Assembly approves dividends and announces statutory changes to the Board of Directors,https://www.larepublica.co/redirect/post/3330110,"The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million",Both changes guarantee the continuity of the company's strategic line,La República
1073,606,2022-03-25 00:00:00,ISA Assembly approves dividends and announces statutory changes to the Board of Directors,https://www.larepublica.co/redirect/post/3330110,"The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million","Likewise, the qualities of Board members are adjusted in the statutes, so that the people who are elected members of the Board of Directors must meet the following minimum qualities on the date of their election",La República
1074,606,2022-03-25 00:00:00,ISA Assembly approves dividends and announces statutory changes to the Board of Directors,https://www.larepublica.co/redirect/post/3330110,"The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million","In studies, have a university degree in areas related to those defined in the Succession Policy of the Board of Directors, adopted by the General Assembly of Shareholders; in general experience, have professional experience of more than 15 years; in specific experience or knowledge, have knowledge or professional experience in the activities of the company's corporate purpose and/or have knowledge and experience in any of the areas defined in the Succession Policy of the Board of Directors, adopted by the General Assembly of Shareholders",La República
1075,606,2022-03-25 00:00:00,ISA Assembly approves dividends and announces statutory changes to the Board of Directors,https://www.larepublica.co/redirect/post/3330110,"The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million","Likewise, people who serve as public employees of State entities and companies may not be elected members of the Board of Directors.",La República
1076,606,2022-03-25 00:00:00,ISA Assembly approves dividends and announces statutory changes to the Board of Directors,https://www.larepublica.co/redirect/post/3330110,"The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million","Regarding business management, as part of the Ecopetrol Group, ISA will be in charge of the organization, supervision and strategic coordination of the companies in which it has direct or indirect majority participation and in those in which ISA has the capacity to influence decisions. company management; disseminating or implementing, as the case may be, the policies, strategies, guidelines and general directives of the corporate group's parent company, taking into account the characteristics and singularities of the countries and/or businesses in which said companies participate.",La República
1077,606,2022-03-25 00:00:00,ISA Assembly approves dividends and announces statutory changes to the Board of Directors,https://www.larepublica.co/redirect/post/3330110,"The company will deliver to its shareholders an ordinary dividend of $749 per share for a total amount of $829,651 million","In the Assembly, the Board of Directors elected in October 2021 was ratified when the transaction for the purchase of the government's participation in ISA by Ecopetrol was closed.",La República
1078,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","Among the successful exploratory campaigns, that of Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima RELATED ARTICLE “We are going to drill 13 exploratory wells in 2022, eight will have a vocation for gas”In recent months, the activity in exploratory wells has resulted in the discovery of more hydrocarbon resources in the national territory and in the region",La República
1079,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","The latest findings made have been the product of exploratory campaigns by three companies: Ecopetrol, in Liria YW12, in Casanare; Hocol, with Ibamaca 1, in Tolima; and Frontera Energy, with Tui, in Ecuador",La República
1080,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","First is the discovery made in Magdalena Medio by Ecopetrol, in the Liria YW12 field, in Aguazul, Casanare",La República
1081,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.",There the presence of gas and light oil of 49 degrees API was confirmed.,La República
1082,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","The total depth of this well was 19,750 feet and it tested hydrocarbons in the Mirador Formation, at a depth between 16,862 and 17,407 vertical feet from the surface.",La República
1083,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","In addition, during the initial tests, oil was produced with a maximum daily production of 804 barrels per day (bpd) and a gas flow of up to 8.2 million cubic feet per day (mcfd), totaling 2,240 barrels of oil equivalent per day in total",La República
1084,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","In total, 29,720 barrels of oil equivalent were extracted in this drilling",La República
1085,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","In this sense, Felipe Bayón, president of Ecopetrol, stated that the discovery will allow the consolidation of a new hydrocarbon production field and, as part of this campaign, the state company plans to drill another delimitation well in the area that, if successful , would reach the commercialization stage in the short term of a new field called Recetor West, while progress is made in defining the magnitude of the Liria YW12 discovery",La República
1086,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","Another of the most important crude oil discoveries is that of Frontera, which drilled its second exploratory well, called Tui-1, seven kilometers from the Jandaya-1 exploratory well, in Ecuador",La República
1087,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","In this exploratory node, the multinational recorded the discovery of light crude oil, with a density compared to water in similar temperature conditions of 27.2 degrees API, with a current water cut of 5.2% (water production adjacent to drilling)",La República
1088,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","The depth of this well totaled 10,975 feet (3,345 meters), with a pay zone of 125 feet in seven reservoirs: the Hollin, Basal Tena, T and U sandstones, and the B, A and M2 limestones.",La República
1089,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","In addition, 1,200 bpd were extracted in the initial stage of production",La República
1090,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","Orlando Cabrales, CEO of the energy company, explained in response to the discovery that ""the results from the Tui-1 well add to our recent exploration success in Jandaya-1 and increase current gross production, to approximately 2,000 barrels per day from the Perico block.",La República
1091,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","""Additional prospects have been identified in the Perico block and are being matured for future drilling,"" added Cabrales.",La República
1092,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","Finally, among the exploratory wells that have left good results in recent months, the Hocol, Ibamaca 1, located in Chaparral, Tolima stands out.",La República
1093,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","In this exploratory campaign, a hydrocarbon oil of 17 degrees API was produced, with a potential rate of 400 barrels per day of crude oil and 1% water cut, which, according to the oil company's explanation, shows a crude oil very good quality",La República
1094,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","Ibamaca-1 reached a total measured depth of 1,750 meters in the Monserrate Formation, which was found at a depth of 1,494 meters, with a thickness of net oil sands of 183 feet.",La República
1095,607,2022-03-25 00:00:00,"Ecopetrol, Hocol and Frontera have made the most recent crude oil discoveries",https://www.larepublica.co/redirect/post/3329866,"Among the successful exploratory campaigns, Hocol stands out, which resulted in the Ibamaca well, in Chaparral, Tolima.","""The discovery of Ibamaca and its evaluation plan leverage the growth strategy through exploration, and continues to strengthen its position as one of the most important producers of hydrocarbons and generators of economic, social and environmental value in the Upper Valley Basin of Magdalena in the departments of Huila and Tolima,” said Rafael Guzmán Ayala, president of Hocol.",La República
1096,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","So far this year it has risen 13%, while so far in March it has risen 4.88%",La República
1097,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","Between November and February it grew 10% At around 9:30 a.m., the Msci Colcap stock index rose 0.63%, breaking the barrier of 1,600 points",La República
1098,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","This meter, which takes into account the movement of the most liquid shares of the Colombian Stock Exchange (BVC), ended yesterday's day with a slight drop to 1,590 points",La República
1099,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","So far this year it has increased 13.57%, while so far in March it has risen 4.88%",La República
1100,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","Between November and February, this indicator grew 10.07% amid the development of the takeover bids, while in January it rose 8.92% and in February it fell 0.59%",La República
1101,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%",The shares that are growing the most are ConConcreto with an increase of 1.81% to $312.50,La República
1102,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","This species is followed by Éxito, with a rise of 1.66% to $17,790; Ecopetrol, with 1.44% to $3,586; Grupo Argos, with 1.11% to $13,680; Bancolombia, with 1.10% at $39,430 and the iShares ETF, with 0.68% at $16,200",La República
1103,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","The species that decreased the most are Corficolombiana, with -0.35% to $28,100; preferential Grupo Argos, with -0.32% to $9,330; Interconnection Eléctrica S.A., with -0.13% to $23,870 and Grupo Energía Bogotá, with -0.04% to $2,480",La República
1104,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","Five central axes have influenced the movement of the stock market: the legislative and presidential elections, the presentation of a new round of takeover bid by Sura and Nutresa, the financial results of the issuers, the development of international tensions due to the invasion by part of Russia to Ukraine and high oil prices",La República
1105,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","In the first case, the market has closely followed the political campaigns around which economic uncertainty has been woven due to the direction that the country's finances may take, including the dynamics of foreign and local investment.",La República
1106,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","""What we have seen in the stock market over the last two weeks is that the index has not moved far from 1,500 points, which is tied to the sentiment of risk aversion and indecision.",La República
1107,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","In theory, what would be negative for the market is if we had a Senate that is much more concentrated on the left,"" said Valeria Álvarez, Variable Income analyst for Itaú Comisionista de Bolsa.",La República
1108,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","Likewise, the order issued by the Financial Superintendence of Colombia (SFC) to suspend trading in Nutresa and Sura shares, for the third consecutive time since November 2021, will continue to inject liquidity into the market.",La República
1109,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","However, for Arnoldo Casas, Director of Investments for Credicorp Capital, ""the contribution of the offers is increasingly marginal""",La República
1110,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","Thirdly, the financial results of the BVC issuers would also be part of a catalyst for share buyers amid higher returns due to the good profits recorded by the companies after a 2021 in which the GDP grew 10. 6%",La República
1111,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","Additionally, the conflict and international crisis caused by Russia's invasion of Ukraine has led to widespread uncertainty that has hit stock markets with constant volatility.",La República
1112,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","A day after trading began, global stocks and stock futures plunged on Thursday, while bonds and oil soared",La República
1113,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","The S&P 500 and Nasdaq 100 contracts fell about 1.7% and 2.3% respectively, indicating that the tech-heavy latter is facing a bear market",La República
1114,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%",The Stoxx 600 Europe index lost 2.5% and Asian stocks fell to their lowest level since 2020,La República
1115,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%",Russian stocks record their biggest drop after a trading suspension ended,La República
1116,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%",Oil prices have been added to the above,La República
1117,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%",“The inflationary impact of oil and natural gas surges is clear,La República
1118,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%",Inflation is going to be stickier,La República
1119,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","“Interest rates will be pushed up by central banks worried about inflation and that will be bad for growth,” said Edward Park, chief investment officer at British investment firm Brooks Macdonald.",La República
1120,608,2022-03-25 00:00:00,"The Msci Colcap index of the BVC increases 0.63% and breaks the barrier of 1,600 points",https://www.larepublica.co/redirect/post/3329922,"So far this year it has risen 13%, while so far in March it has risen 4.88%. Between November and February it grew 10%","According to Casas of Credicorp Capital, with these prices ""from now on the largest contributions will come from Ecopetrol thanks to the fact that the stock has not risen enough due to the fear that the elections have generated.""",La República
1121,609,2022-03-23 00:00:00,"Ecopetrol stock closed with a rise of 5.09% to $3,530 driven by crude oil",https://www.larepublica.co/redirect/post/3328552,"The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points","The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points RELATED ARTICLEEcopetrol stock reaches 2018 levels and grows more than 3% with the advance of BrentAfter the closing of the Trading shares on the Colombian Stock Exchange (BVC), Ecopetrol shares registered a growth of 5.09% to $3,530 per fraction",La República
1122,609,2022-03-23 00:00:00,"Ecopetrol stock closed with a rise of 5.09% to $3,530 driven by crude oil",https://www.larepublica.co/redirect/post/3328552,"The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points","This behavior occurred in response to a new rise in Brent oil, a reference that reached US$122.25 per barrel, while WTI reached US$115.39.",La República
1123,609,2022-03-23 00:00:00,"Ecopetrol stock closed with a rise of 5.09% to $3,530 driven by crude oil",https://www.larepublica.co/redirect/post/3328552,"The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points","The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points",La República
1124,609,2022-03-23 00:00:00,"Ecopetrol stock closed with a rise of 5.09% to $3,530 driven by crude oil",https://www.larepublica.co/redirect/post/3328552,"The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points","This behavior occurred after Russia warned of a drop in crude oil exports through the Caspian Pipeline Consortium (CPC) of up to 1 million barrels per day (bpd), or 1% of world production, due to damage caused by storms",La República
1125,609,2022-03-23 00:00:00,"Ecopetrol stock closed with a rise of 5.09% to $3,530 driven by crude oil",https://www.larepublica.co/redirect/post/3328552,"The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points","Indeed, the market remains nervous about the prospect of new sanctions against Russia, the world's second largest oil exporter, following its invasion of Ukraine in actions that Moscow calls a ""special operation.""",La República
1126,609,2022-03-23 00:00:00,"Ecopetrol stock closed with a rise of 5.09% to $3,530 driven by crude oil",https://www.larepublica.co/redirect/post/3328552,"The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points","This type was followed by the preferential one from Bancolombia with a rise of 4.43% to $39,100, added to the ordinary one of the financial entity, which rose 3.23% to $41,500",La República
1127,609,2022-03-23 00:00:00,"Ecopetrol stock closed with a rise of 5.09% to $3,530 driven by crude oil",https://www.larepublica.co/redirect/post/3328552,"The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points","They were followed by Grupo Sura preferential, with an increase of 1.97% to $22,800; the iColcap, with 1.88% to $19,955; Celsia, with 1.60% at $4,395; Cementos Argos, with 1.33% to $6,115 and Éxito, with 1.16% to $17,500",La República
1128,609,2022-03-23 00:00:00,"Ecopetrol stock closed with a rise of 5.09% to $3,530 driven by crude oil",https://www.larepublica.co/redirect/post/3328552,"The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points","In contrast, those that decreased the most were Grupo Bolívar, with -2.04% to $96,000; Electrical Interconnection, with -0.42% to $23,900; Corficolombiana, with -0.36% to $27,900; ConConcreto, with -0.33% at $300 and preferential Corficolombiana, with -0.31% at $22,800",La República
1129,609,2022-03-23 00:00:00,"Ecopetrol stock closed with a rise of 5.09% to $3,530 driven by crude oil",https://www.larepublica.co/redirect/post/3328552,"The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points","RELATED ARTICLEOil recovers as US inventories are reduced""Without a doubt, this movement is related to the appreciations of nearly 5% that crude oil is experiencing today, due to possible sanctions on Russian crude oil exports by some European countries, that led Ecopetrol's stock to be above the recent maximum it had at $3,475 and now looking for over $3,500,"" explained Sharon Vargas, variable income analyst at Itaú",La República
1130,609,2022-03-23 00:00:00,"Ecopetrol stock closed with a rise of 5.09% to $3,530 driven by crude oil",https://www.larepublica.co/redirect/post/3328552,"The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points","Likewise, Arnoldo Casas, investment director of Credicorp Capital, assured that oil prices directly impact the company's profits, since it is its core business.",La República
1131,609,2022-03-23 00:00:00,"Ecopetrol stock closed with a rise of 5.09% to $3,530 driven by crude oil",https://www.larepublica.co/redirect/post/3328552,"The movement of this species marked the Msci Colcap stock index, which closed with a growth of 2.03% to 1,587 points","""The price of oil positively impacts the profits of all companies, including Ecopetrol, which has a natural incentive due to this factor, but the stock remains below its fair price,"" he said.",La República
1132,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,"Experts assure that investors also want to acquire the share given the dividend of $243 that will be paid in kind. After the opening of the markets, Ecopetrol's share on the Colombian Stock Exchange (BVC) registered an increase of more than 3 %, even reaching a maximum price of $3,485 on the intraday, which is the highest that has been recorded since 2018",La República
1133,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,"At 11:40 a.m., the Colombian oil company's stock registered an average price of $3,463 on the Stock Exchange, with an increase of 3.1% and a trading volume of $36,122.9 million",La República
1134,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,RELATED ARTICLEOil recovers as US inventories shrinkThe behavior of the species is recorded as the price of crude oil continues to grow,La República
1135,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,At 11:30 a.m.,La República
1136,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,"The barrel of Brent oil, the reference for Colombia, registered a price of US$120.9, with an increase of 4.69%",La República
1137,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,"""Without a doubt, it is related to the valuations of nearly 5% that crude oil is experiencing today, due to possible sanctions on Russian crude oil exports by some European countries, which led Ecopetrol's stock to be located above the recent maximum it had at $3,475 and now looking for above $3,500,"" explained Sharon Vargas, equity analyst at Itaú",La República
1138,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,"Arnoldo Casas, investment director of Credicorp Capital, assured that oil prices directly impact the company's profits, since it is its core business.",La República
1139,610,2022-03-23 00:00:00,Ecopetrol action reaches 2018 levels and grows more than 3% with the advance of Brent,https://www.larepublica.co/redirect/post/3328300,Experts assure that investors also want to acquire the stock given the dividend of $243 that will be paid in kind,"THE CONTRASTSArnoldo CasasInvestment director of Credicorp Capital""The price of oil positively impacts the profits of all companies, including Ecopetrol""",La República
